JOBS: 
Id = 0, Burst Time = 83, Remaining Time = 83, Priority = 6
JOB ID = 733, re-start time = 19347, End time = 19353, Priority = 3
JOB ID = 757, re-start time = 19353, End time = 19360, Priority = 3
JOB ID = 762, re-start time = 19360, End time = 19369, Priority = 3
JOB ID = 765, re-start time = 19369, Remaining time = 13, Priority = 3
JOB ID = 771, re-start time = 19394, End time = 19418, Priority = 3
JOB ID = 781, re-start time = 19418, Remaining time = 45, Priority = 3
JOB ID = 783, re-start time = 19443, End time = 19465, Priority = 3
JOB ID = 786, re-start time = 19465, End time = 19469, Priority = 3
JOB ID = 796, re-start time = 19469, Remaining time = 12, Priority = 3
JOB ID = 811, re-start time = 19494, End time = 19510, Priority = 3
JOB ID = 821, re-start time = 19510, Remaining time = 43, Priority = 3
JOB ID = 823, re-start time = 19535, Remaining time = 44, Priority = 3
JOB ID = 826, re-start time = 19560, Remaining time = 25, Priority = 3
JOB ID = 828, re-start time = 19585, Remaining time = 1, Priority = 3
JOB ID = 863, re-start time = 19610, Remaining time = 37, Priority = 3
JOB ID = 873, re-start time = 19635, Remaining time = 17, Priority = 3
JOB ID = 876, re-start time = 19660, Remaining time = 3, Priority = 3
JOB ID = 883, re-start time = 19685, Remaining time = 4, Priority = 3
JOB ID = 939, re-start time = 19710, Remaining time = 4, Priority = 3
JOB ID = 949, re-start time = 19735, Remaining time = 41, Priority = 3
JOB ID = 984, re-start time = 19760, Remaining time = 14, Priority = 3
JOB ID = 999, re-start time = 19785, End time = 19794, Priority = 3
JOB ID = 13, re-start time = 19794, End time = 19806, Priority = 3
JOB ID = 27, re-start time = 19806, End time = 19812, Priority = 3
JOB ID = 66, re-start time = 19812, Remaining time = 22, Priority = 3
JOB ID = 76, re-start time = 19837, Remaining time = 21, Priority = 3
JOB ID = 109, re-start time = 19862, End time = 19882, Priority = 3
JOB ID = 121, re-start time = 19882, Remaining time = 24, Priority = 3
JOB ID = 142, re-start time = 19907, End time = 19917, Priority = 3
JOB ID = 145, re-start time = 19917, End time = 19926, Priority = 3
JOB ID = 179, re-start time = 19926, Remaining time = 23, Priority = 3
JOB ID = 227, re-start time = 19951, Remaining time = 24, Priority = 3
JOB ID = 290, re-start time = 19976, Remaining time = 14, Priority = 3
JOB ID = 297, re-start time = 20001, End time = 20025, Priority = 3
JOB ID = 302, re-start time = 20025, End time = 20044, Priority = 3
JOB ID = 326, re-start time = 20044, Remaining time = 1, Priority = 3
JOB ID = 345, re-start time = 20069, Remaining time = 11, Priority = 3
JOB ID = 355, re-start time = 20094, End time = 20097, Priority = 3
JOB ID = 365, re-start time = 20097, Remaining time = 14, Priority = 3
JOB ID = 368, re-start time = 20122, End time = 20140, Priority = 3
JOB ID = 393, re-start time = 20140, End time = 20144, Priority = 3
JOB ID = 397, re-start time = 20144, End time = 20156, Priority = 3
JOB ID = 407, re-start time = 20156, End time = 20159, Priority = 3
JOB ID = 434, re-start time = 20159, Remaining time = 6, Priority = 3
JOB ID = 456, re-start time = 20184, Remaining time = 15, Priority = 3
JOB ID = 497, re-start time = 20209, Remaining time = 22, Priority = 3
JOB ID = 510, re-start time = 20234, End time = 20238, Priority = 3
JOB ID = 513, re-start time = 20238, Remaining time = 15, Priority = 3
JOB ID = 523, re-start time = 20263, End time = 20274, Priority = 3
JOB ID = 546, re-start time = 20274, Remaining time = 2, Priority = 3
JOB ID = 549, re-start time = 20299, End time = 20304, Priority = 3
JOB ID = 551, re-start time = 20304, End time = 20314, Priority = 3
JOB ID = 584, re-start time = 20314, Remaining time = 5, Priority = 3
JOB ID = 604, re-start time = 20339, Remaining time = 5, Priority = 3
JOB ID = 623, re-start time = 20364, End time = 20387, Priority = 3
JOB ID = 627, re-start time = 20387, End time = 20396, Priority = 3
JOB ID = 634, re-start time = 20396, Remaining time = 12, Priority = 3
JOB ID = 723, re-start time = 20421, End time = 20435, Priority = 3
JOB ID = 765, re-start time = 20435, End time = 20448, Priority = 3
JOB ID = 781, re-start time = 20448, Remaining time = 20, Priority = 3
JOB ID = 796, re-start time = 20473, End time = 20485, Priority = 3
JOB ID = 821, re-start time = 20485, Remaining time = 18, Priority = 3
JOB ID = 823, re-start time = 20510, Remaining time = 19, Priority = 3
JOB ID = 826, re-start time = 20535, End time = 20560, Priority = 3
JOB ID = 828, re-start time = 20560, End time = 20561, Priority = 3
JOB ID = 863, re-start time = 20561, Remaining time = 12, Priority = 3
JOB ID = 873, re-start time = 20586, End time = 20603, Priority = 3
JOB ID = 876, re-start time = 20603, End time = 20606, Priority = 3
JOB ID = 883, re-start time = 20606, End time = 20610, Priority = 3
JOB ID = 939, re-start time = 20610, End time = 20614, Priority = 3
JOB ID = 949, re-start time = 20614, Remaining time = 16, Priority = 3
JOB ID = 984, re-start time = 20639, End time = 20653, Priority = 3
JOB ID = 66, re-start time = 20653, End time = 20675, Priority = 3
JOB ID = 76, re-start time = 20675, End time = 20696, Priority = 3
JOB ID = 121, re-start time = 20696, End time = 20720, Priority = 3
JOB ID = 179, re-start time = 20720, End time = 20743, Priority = 3
JOB ID = 227, re-start time = 20743, End time = 20767, Priority = 3
JOB ID = 290, re-start time = 20767, End time = 20781, Priority = 3
JOB ID = 326, re-start time = 20781, End time = 20782, Priority = 3
JOB ID = 345, re-start time = 20782, End time = 20793, Priority = 3
JOB ID = 365, re-start time = 20793, End time = 20807, Priority = 3
JOB ID = 434, re-start time = 20807, End time = 20813, Priority = 3
JOB ID = 456, re-start time = 20813, End time = 20828, Priority = 3
JOB ID = 497, re-start time = 20828, End time = 20850, Priority = 3
JOB ID = 513, re-start time = 20850, End time = 20865, Priority = 3
JOB ID = 546, re-start time = 20865, End time = 20867, Priority = 3
JOB ID = 584, re-start time = 20867, End time = 20872, Priority = 3
JOB ID = 604, re-start time = 20872, End time = 20877, Priority = 3
JOB ID = 634, re-start time = 20877, End time = 20889, Priority = 3
JOB ID = 781, re-start time = 20889, End time = 20909, Priority = 3
JOB ID = 821, re-start time = 20909, End time = 20927, Priority = 3
JOB ID = 823, re-start time = 20927, End time = 20946, Priority = 3
JOB ID = 863, re-start time = 20946, End time = 20958, Priority = 3
JOB ID = 949, re-start time = 20958, End time = 20974, Priority = 3
JOB ID = 23, Start time = 20974, Remaining time = 73, Priority = 4
JOB ID = 38, Start time = 20999, Remaining time = 9, Priority = 4
JOB ID = 42, Start time = 21024, Remaining time = 63, Priority = 4
JOB ID = 69, Start time = 21049, End time = 21068, Priority = 4
JOB ID = 84, Start time = 21068, Remaining time = 9, Priority = 4
JOB ID = 85, Start time = 21093, End time = 21117, Priority = 4
JOB ID = 100, Start time = 21117, Remaining time = 51, Priority = 4
JOB ID = 116, Start time = 21142, Remaining time = 17, Priority = 4
JOB ID = 118, Start time = 21167, Remaining time = 30, Priority = 4
JOB ID = 134, Start time = 21192, Remaining time = 37, Priority = 4
JOB ID = 141, Start time = 21217, Remaining time = 8, Priority = 4
JOB ID = 150, Start time = 21242, Remaining time = 65, Priority = 4
JOB ID = 164, Start time = 21267, End time = 21288, Priority = 4
JOB ID = 170, Start time = 21288, End time = 21308, Priority = 4
JOB ID = 173, Start time = 21308, Remaining time = 5, Priority = 4
JOB ID = 185, Start time = 21333, Remaining time = 69, Priority = 4
JOB ID = 190, Start time = 21358, Remaining time = 54, Priority = 4
JOB ID = 194, Start time = 21383, Remaining time = 36, Priority = 4
JOB ID = 207, Start time = 21408, Remaining time = 65, Priority = 4
JOB ID = 222, Start time = 21433, Remaining time = 35, Priority = 4
JOB ID = 233, Start time = 21458, Remaining time = 10, Priority = 4
JOB ID = 237, Start time = 21483, Remaining time = 24, Priority = 4
JOB ID = 245, Start time = 21508, Remaining time = 18, Priority = 4
JOB ID = 256, Start time = 21533, Remaining time = 52, Priority = 4
JOB ID = 263, Start time = 21558, Remaining time = 1, Priority = 4
JOB ID = 276, Start time = 21583, Remaining time = 64, Priority = 4
JOB ID = 281, Start time = 21608, Remaining time = 45, Priority = 4
JOB ID = 292, Start time = 21633, Remaining time = 32, Priority = 4
JOB ID = 303, Start time = 21658, End time = 21680, Priority = 4
JOB ID = 319, Start time = 21680, Remaining time = 71, Priority = 4
JOB ID = 325, Start time = 21705, Remaining time = 11, Priority = 4
JOB ID = 328, Start time = 21730, Remaining time = 32, Priority = 4
JOB ID = 335, Start time = 21755, End time = 21760, Priority = 4
JOB ID = 337, Start time = 21760, Remaining time = 30, Priority = 4
JOB ID = 343, Start time = 21785, Remaining time = 68, Priority = 4
JOB ID = 346, Start time = 21810, Remaining time = 18, Priority = 4
JOB ID = 362, Start time = 21835, Remaining time = 5, Priority = 4
JOB ID = 381, Start time = 21860, Remaining time = 45, Priority = 4
JOB ID = 388, Start time = 21885, Remaining time = 48, Priority = 4
JOB ID = 390, Start time = 21910, Remaining time = 22, Priority = 4
JOB ID = 392, Start time = 21935, Remaining time = 7, Priority = 4
JOB ID = 399, Start time = 21960, End time = 21983, Priority = 4
JOB ID = 418, Start time = 21983, End time = 21999, Priority = 4
JOB ID = 422, Start time = 21999, Remaining time = 56, Priority = 4
JOB ID = 430, Start time = 22024, Remaining time = 65, Priority = 4
JOB ID = 500, Start time = 22049, Remaining time = 68, Priority = 4
JOB ID = 501, Start time = 22074, Remaining time = 14, Priority = 4
JOB ID = 512, Start time = 22099, Remaining time = 26, Priority = 4
JOB ID = 528, Start time = 22124, Remaining time = 7, Priority = 4
JOB ID = 535, Start time = 22149, Remaining time = 24, Priority = 4
JOB ID = 536, Start time = 22174, Remaining time = 40, Priority = 4
JOB ID = 559, Start time = 22199, Remaining time = 50, Priority = 4
JOB ID = 560, Start time = 22224, Remaining time = 17, Priority = 4
JOB ID = 562, Start time = 22249, Remaining time = 64, Priority = 4
JOB ID = 583, Start time = 22274, Remaining time = 1, Priority = 4
JOB ID = 589, Start time = 22299, Remaining time = 37, Priority = 4
JOB ID = 615, Start time = 22324, Remaining time = 14, Priority = 4
JOB ID = 620, Start time = 22349, End time = 22360, Priority = 4
JOB ID = 625, Start time = 22360, Remaining time = 29, Priority = 4
JOB ID = 630, Start time = 22385, End time = 22390, Priority = 4
JOB ID = 653, Start time = 22390, Remaining time = 23, Priority = 4
JOB ID = 656, Start time = 22415, End time = 22432, Priority = 4
JOB ID = 659, Start time = 22432, Remaining time = 69, Priority = 4
JOB ID = 661, Start time = 22457, Remaining time = 8, Priority = 4
JOB ID = 694, Start time = 22482, Remaining time = 1, Priority = 4
JOB ID = 703, Start time = 22507, Remaining time = 49, Priority = 4
JOB ID = 705, Start time = 22532, Remaining time = 42, Priority = 4
JOB ID = 721, Start time = 22557, Remaining time = 10, Priority = 4
JOB ID = 726, Start time = 22582, Remaining time = 14, Priority = 4
JOB ID = 740, Start time = 22607, Remaining time = 63, Priority = 4
JOB ID = 760, Start time = 22632, Remaining time = 24, Priority = 4
JOB ID = 763, Start time = 22657, End time = 22682, Priority = 4
JOB ID = 767, Start time = 22682, Remaining time = 56, Priority = 4
JOB ID = 772, Start time = 22707, Remaining time = 54, Priority = 4
JOB ID = 773, Start time = 22732, End time = 22748, Priority = 4
JOB ID = 798, Start time = 22748, Remaining time = 7, Priority = 4
JOB ID = 824, Start time = 22773, End time = 22786, Priority = 4
JOB ID = 825, Start time = 22786, Remaining time = 57, Priority = 4
JOB ID = 833, Start time = 22811, Remaining time = 10, Priority = 4
JOB ID = 844, Start time = 22836, Remaining time = 71, Priority = 4
JOB ID = 845, Start time = 22861, Remaining time = 58, Priority = 4
JOB ID = 862, Start time = 22886, Remaining time = 32, Priority = 4
JOB ID = 886, Start time = 22911, Remaining time = 71, Priority = 4
JOB ID = 906, Start time = 22936, End time = 22961, Priority = 4
JOB ID = 947, Start time = 22961, Remaining time = 36, Priority = 4
JOB ID = 955, Start time = 22986, End time = 22994, Priority = 4
JOB ID = 958, Start time = 22994, Remaining time = 20, Priority = 4
JOB ID = 967, Start time = 23019, Remaining time = 64, Priority = 4
JOB ID = 973, Start time = 23044, Remaining time = 14, Priority = 4
JOB ID = 974, Start time = 23069, End time = 23074, Priority = 4
JOB ID = 978, Start time = 23074, End time = 23091, Priority = 4
JOB ID = 980, Start time = 23091, End time = 23115, Priority = 4
JOB ID = 23, re-start time = 23115, Remaining time = 48, Priority = 4
JOB ID = 38, re-start time = 23140, End time = 23149, Priority = 4
JOB ID = 42, re-start time = 23149, Remaining time = 38, Priority = 4
JOB ID = 84, re-start time = 23174, End time = 23183, Priority = 4
JOB ID = 100, re-start time = 23183, Remaining time = 26, Priority = 4
JOB ID = 116, re-start time = 23208, End time = 23225, Priority = 4
JOB ID = 118, re-start time = 23225, Remaining time = 5, Priority = 4
JOB ID = 134, re-start time = 23250, Remaining time = 12, Priority = 4
JOB ID = 141, re-start time = 23275, End time = 23283, Priority = 4
JOB ID = 150, re-start time = 23283, Remaining time = 40, Priority = 4
JOB ID = 173, re-start time = 23308, End time = 23313, Priority = 4
JOB ID = 185, re-start time = 23313, Remaining time = 44, Priority = 4
JOB ID = 190, re-start time = 23338, Remaining time = 29, Priority = 4
JOB ID = 194, re-start time = 23363, Remaining time = 11, Priority = 4
JOB ID = 207, re-start time = 23388, Remaining time = 40, Priority = 4
JOB ID = 222, re-start time = 23413, Remaining time = 10, Priority = 4
JOB ID = 233, re-start time = 23438, End time = 23448, Priority = 4
JOB ID = 237, re-start time = 23448, End time = 23472, Priority = 4
JOB ID = 245, re-start time = 23472, End time = 23490, Priority = 4
JOB ID = 256, re-start time = 23490, Remaining time = 27, Priority = 4
JOB ID = 263, re-start time = 23515, End time = 23516, Priority = 4
JOB ID = 276, re-start time = 23516, Remaining time = 39, Priority = 4
JOB ID = 281, re-start time = 23541, Remaining time = 20, Priority = 4
JOB ID = 292, re-start time = 23566, Remaining time = 7, Priority = 4
JOB ID = 319, re-start time = 23591, Remaining time = 46, Priority = 4
JOB ID = 325, re-start time = 23616, End time = 23627, Priority = 4
JOB ID = 328, re-start time = 23627, Remaining time = 7, Priority = 4
JOB ID = 337, re-start time = 23652, Remaining time = 5, Priority = 4
JOB ID = 343, re-start time = 23677, Remaining time = 43, Priority = 4
JOB ID = 346, re-start time = 23702, End time = 23720, Priority = 4
JOB ID = 362, re-start time = 23720, End time = 23725, Priority = 4
JOB ID = 381, re-start time = 23725, Remaining time = 20, Priority = 4
JOB ID = 388, re-start time = 23750, Remaining time = 23, Priority = 4
JOB ID = 390, re-start time = 23775, End time = 23797, Priority = 4
JOB ID = 392, re-start time = 23797, End time = 23804, Priority = 4
JOB ID = 422, re-start time = 23804, Remaining time = 31, Priority = 4
JOB ID = 430, re-start time = 23829, Remaining time = 40, Priority = 4
JOB ID = 500, re-start time = 23854, Remaining time = 43, Priority = 4
JOB ID = 501, re-start time = 23879, End time = 23893, Priority = 4
JOB ID = 512, re-start time = 23893, Remaining time = 1, Priority = 4
JOB ID = 528, re-start time = 23918, End time = 23925, Priority = 4
JOB ID = 535, re-start time = 23925, End time = 23949, Priority = 4
JOB ID = 536, re-start time = 23949, Remaining time = 15, Priority = 4
JOB ID = 559, re-start time = 23974, Remaining time = 25, Priority = 4
JOB ID = 560, re-start time = 23999, End time = 24016, Priority = 4
JOB ID = 562, re-start time = 24016, Remaining time = 39, Priority = 4
JOB ID = 583, re-start time = 24041, End time = 24042, Priority = 4
